"Ámbito","Área","Indicador","Sex","Año","Fuente","Unidad","Valor"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2019","Labour force survey","1000 personas","644.588"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2020","Labour force survey","1000 personas","246.146"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2017","Labour force survey","1000 personas","59.849"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2018","Labour force survey","1000 personas","43.135"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2019","Labour force survey","1000 personas","33.415"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2020","Labour force survey","1000 personas","15.291"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2017","Labour force survey","1000 personas","343.723"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2018","Labour force survey","1000 personas","301.162"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2019","Labour force survey","1000 personas","293.754"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2020","Labour force survey","1000 personas","129.227"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2017","Labour force survey","1000 personas","168.041"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2018","Labour force survey","1000 personas","159.513"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2019","Labour force survey","1000 personas","156.316"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2020","Labour force survey","1000 personas","61.684"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 65+","Total","2017","Labour force survey","1000 personas","164.308"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 65+","Total","2018","Labour force survey","1000 personas","155.226"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 65+","Total","2019","Labour force survey","1000 personas","161.103"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 65+","Total","2020","Labour force survey","1000 personas","39.944"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2017","Labour force survey","1000 personas","362.316"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2018","Labour force survey","1000 personas","327.003"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2019","Labour force survey","1000 personas","324.832"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2020","Labour force survey","1000 personas","155.83"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2017","Labour force survey","1000 personas","37.968"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2018","Labour force survey","1000 personas","31.204"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2019","Labour force survey","1000 personas","25.767"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2020","Labour force survey","1000 personas","12.104"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2017","Labour force survey","1000 personas","174.697"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2018","Labour force survey","1000 personas","154.398"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2019","Labour force survey","1000 personas","156.554"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2020","Labour force survey","1000 personas","84.57"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2017","Labour force survey","1000 personas","76.846"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2018","Labour force survey","1000 personas","72.149"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2019","Labour force survey","1000 personas","72.073"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2020","Labour force survey","1000 personas","35.257"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 65+","Male","2017","Labour force survey","1000 personas","72.806"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 65+","Male","2018","Labour force survey","1000 personas","69.251"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 65+","Male","2019","Labour force survey","1000 personas","70.438"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 65+","Male","2020","Labour force survey","1000 personas","23.9"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2017","Labour force survey","1000 personas","373.605"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2018","Labour force survey","1000 personas","332.034"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2019","Labour force survey","1000 personas","319.756"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2020","Labour force survey","1000 personas","90.316"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2017","Labour force survey","1000 personas","21.881"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2018","Labour force survey","1000 personas","11.931"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2019","Labour force survey","1000 personas","7.648"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2020","Labour force survey","1000 personas","3.187"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2017","Labour force survey","1000 personas","169.027"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2018","Labour force survey","1000 personas","146.764"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2019","Labour force survey","1000 personas","137.201"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2020","Labour force survey","1000 personas","44.657"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2017","Labour force survey","1000 personas","91.195"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2018","Labour force survey","1000 personas","87.364"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2019","Labour force survey","1000 personas","84.243"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2020","Labour force survey","1000 personas","26.427"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 65+","Female","2017","Labour force survey","1000 personas","91.502"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 65+","Female","2018","Labour force survey","1000 personas","85.975"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 65+","Female","2019","Labour force survey","1000 personas","90.665"
"Indicadores de empleo: Agricultura","Georgia","Employment in agriculture, forestry and fishing by age, 65+","Female","2020","Labour force survey","1000 personas","16.044"
"Indicadores de empleo: Agricultura","Ghana","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2017","Household income and expenditure survey","1000 personas","2721.937"
"Indicadores de empleo: Agricultura","Ghana","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2017","Household income and expenditure survey","1000 personas","534.271"
"Indicadores de empleo: Agricultura","Ghana","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2017","Household income and expenditure survey","1000 personas","1592.969"
"Indicadores de empleo: Agricultura","Ghana","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2017","Household income and expenditure survey","1000 personas","373.643"
"Indicadores de empleo: Agricultura","Ghana","Employment in agriculture, forestry and fishing by age, 65+","Total","2017","Household income and expenditure survey","1000 personas","221.054"
"Indicadores de empleo: Agricultura","Ghana","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2017","Household income and expenditure survey","1000 personas","1505.205"
"Indicadores de empleo: Agricultura","Ghana","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2017","Household income and expenditure survey","1000 personas","336.702"
"Indicadores de empleo: Agricultura","Ghana","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2017","Household income and expenditure survey","1000 personas","835.9"
"Indicadores de empleo: Agricultura","Ghana","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2017","Household income and expenditure survey","1000 personas","218.082"
"Indicadores de empleo: Agricultura","Ghana","Employment in agriculture, forestry and fishing by age, 65+","Male","2017","Household income and expenditure survey","1000 personas","114.52"
"Indicadores de empleo: Agricultura","Ghana","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2017","Household income and expenditure survey","1000 personas","1216.733"
"Indicadores de empleo: Agricultura","Ghana","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2017","Household income and expenditure survey","1000 personas","197.569"
"Indicadores de empleo: Agricultura","Ghana","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2017","Household income and expenditure survey","1000 personas","757.069"
"Indicadores de empleo: Agricultura","Ghana","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2017","Household income and expenditure survey","1000 personas","155.561"
"Indicadores de empleo: Agricultura","Ghana","Employment in agriculture, forestry and fishing by age, 65+","Female","2017","Household income and expenditure survey","1000 personas","106.534"
"Indicadores de empleo: Agricultura","Ghana","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2015","Labour force survey","1000 personas","3110.56"
"Indicadores de empleo: Agricultura","Ghana","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2015","Labour force survey","1000 personas","433.5"
"Indicadores de empleo: Agricultura","Ghana","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2015","Labour force survey","1000 personas","1992.347"
"Indicadores de empleo: Agricultura","Ghana","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2015","Labour force survey","1000 personas","376.595"
"Indicadores de empleo: Agricultura","Ghana","Employment in agriculture, forestry and fishing by age, 65+","Total","2015","Labour force survey","1000 personas","308.118"
"Indicadores de empleo: Agricultura","Ghana","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2015","Labour force survey","1000 personas","1759.474"
"Indicadores de empleo: Agricultura","Ghana","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2015","Labour force survey","1000 personas","253.276"
"Indicadores de empleo: Agricultura","Ghana","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2015","Labour force survey","1000 personas","1100.453"
"Indicadores de empleo: Agricultura","Ghana","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2015","Labour force survey","1000 personas","222.115"
"Indicadores de empleo: Agricultura","Ghana","Employment in agriculture, forestry and fishing by age, 65+","Male","2015","Labour force survey","1000 personas","183.63"
"Indicadores de empleo: Agricultura","Ghana","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2015","Labour force survey","1000 personas","1351.086"
"Indicadores de empleo: Agricultura","Ghana","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2015","Labour force survey","1000 personas","180.224"
"Indicadores de empleo: Agricultura","Ghana","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2015","Labour force survey","1000 personas","891.895"
"Indicadores de empleo: Agricultura","Ghana","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2015","Labour force survey","1000 personas","154.48"
"Indicadores de empleo: Agricultura","Ghana","Employment in agriculture, forestry and fishing by age, 65+","Female","2015","Labour force survey","1000 personas","124.488"
"Indicadores de empleo: Agricultura","Grecia","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2015","Labour force survey","1000 personas","465.703"
"Indicadores de empleo: Agricultura","Grecia","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2016","Labour force survey","1000 personas","454.52"
"Indicadores de empleo: Agricultura","Grecia","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2017","Labour force survey","1000 personas","453.359"
"Indicadores de empleo: Agricultura","Grecia","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2018","Labour force survey","1000 personas","469.611"
"Indicadores de empleo: Agricultura","Grecia","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2019","Labour force survey","1000 personas","453.624"
"Indicadores de empleo: Agricultura","Grecia","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2020","Labour force survey","1000 personas","412.008"
"Indicadores de empleo: Agricultura","Grecia","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2015","Labour force survey","1000 personas","277.122"
"Indicadores de empleo: Agricultura","Grecia","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2016","Labour force survey","1000 personas","272.882"
"Indicadores de empleo: Agricultura","Grecia","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2017","Labour force survey","1000 personas","272.733"
"Indicadores de empleo: Agricultura","Grecia","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2018","Labour force survey","1000 personas","282.987"
"Indicadores de empleo: Agricultura","Grecia","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2019","Labour force survey","1000 personas","279.036"
"Indicadores de empleo: Agricultura","Grecia","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2020","Labour force survey","1000 personas","252.432"
"Indicadores de empleo: Agricultura","Grecia","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2015","Labour force survey","1000 personas","188.581"
"Indicadores de empleo: Agricultura","Grecia","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2016","Labour force survey","1000 personas","181.637"
"Indicadores de empleo: Agricultura","Grecia","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2017","Labour force survey","1000 personas","180.626"
"Indicadores de empleo: Agricultura","Grecia","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2018","Labour force survey","1000 personas","186.624"
"Indicadores de empleo: Agricultura","Grecia","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2019","Labour force survey","1000 personas","174.588"
"Indicadores de empleo: Agricultura","Grecia","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2020","Labour force survey","1000 personas","159.576"
"Indicadores de empleo: Agricultura","Guatemala","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2015","Labour force survey","1000 personas","1989.219"
"Indicadores de empleo: Agricultura","Guatemala","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2016","Labour force survey","1000 personas","1902.063"
"Indicadores de empleo: Agricultura","Guatemala","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2017","Labour force survey","1000 personas","2125.37"
"Indicadores de empleo: Agricultura","Guatemala","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2018","Labour force survey","1000 personas","2276.338"
"Indicadores de empleo: Agricultura","Guatemala","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2019","Labour force survey","1000 personas","2208.561"
"Indicadores de empleo: Agricultura","Guatemala","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2015","Labour force survey","1000 personas","1783.369"
"Indicadores de empleo: Agricultura","Guatemala","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2016","Labour force survey","1000 personas","1689.334"
"Indicadores de empleo: Agricultura","Guatemala","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2017","Labour force survey","1000 personas","1893.637"
"Indicadores de empleo: Agricultura","Guatemala","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2018","Labour force survey","1000 personas","1998.604"
"Indicadores de empleo: Agricultura","Guatemala","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2019","Labour force survey","1000 personas","1931.426"
"Indicadores de empleo: Agricultura","Guatemala","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2015","Labour force survey","1000 personas","205.85"
"Indicadores de empleo: Agricultura","Guatemala","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2016","Labour force survey","1000 personas","212.729"
"Indicadores de empleo: Agricultura","Guatemala","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2017","Labour force survey","1000 personas","231.733"
"Indicadores de empleo: Agricultura","Guatemala","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2018","Labour force survey","1000 personas","277.734"
"Indicadores de empleo: Agricultura","Guatemala","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2019","Labour force survey","1000 personas","277.135"
"Indicadores de empleo: Agricultura","Guernesey","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2015","Administrative records","1000 personas","0.413"
"Indicadores de empleo: Agricultura","Guernesey","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2016","Administrative records","1000 personas","0.413"
"Indicadores de empleo: Agricultura","Guernesey","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2015","Administrative records","1000 personas","0.294"
"Indicadores de empleo: Agricultura","Guernesey","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2016","Administrative records","1000 personas","0.314"
"Indicadores de empleo: Agricultura","Guernesey","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2015","Administrative records","1000 personas","0.119"
"Indicadores de empleo: Agricultura","Guernesey","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2016","Administrative records","1000 personas","0.099"
"Indicadores de empleo: Agricultura","Guyana","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2018","Labour force survey","1000 personas","39.925"
"Indicadores de empleo: Agricultura","Guyana","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2018","Labour force survey","1000 personas","6.156"
"Indicadores de empleo: Agricultura","Guyana","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2018","Labour force survey","1000 personas","25.141"
"Indicadores de empleo: Agricultura","Guyana","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2018","Labour force survey","1000 personas","6.037"
"Indicadores de empleo: Agricultura","Guyana","Employment in agriculture, forestry and fishing by age, 65+","Total","2018","Labour force survey","1000 personas","2.591"
"Indicadores de empleo: Agricultura","Guyana","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2018","Labour force survey","1000 personas","31.663"
"Indicadores de empleo: Agricultura","Guyana","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2018","Labour force survey","1000 personas","5.324"
"Indicadores de empleo: Agricultura","Guyana","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2018","Labour force survey","1000 personas","19.661"
"Indicadores de empleo: Agricultura","Guyana","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2018","Labour force survey","1000 personas","4.784"
"Indicadores de empleo: Agricultura","Guyana","Employment in agriculture, forestry and fishing by age, 65+","Male","2018","Labour force survey","1000 personas","1.895"
"Indicadores de empleo: Agricultura","Guyana","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2018","Labour force survey","1000 personas","8.262"
"Indicadores de empleo: Agricultura","Guyana","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2018","Labour force survey","1000 personas","0.832"
"Indicadores de empleo: Agricultura","Guyana","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2018","Labour force survey","1000 personas","5.481"
"Indicadores de empleo: Agricultura","Guyana","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2018","Labour force survey","1000 personas","1.253"
"Indicadores de empleo: Agricultura","Guyana","Employment in agriculture, forestry and fishing by age, 65+","Female","2018","Labour force survey","1000 personas","0.697"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2015","Household survey","1000 personas","998.174"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2016","Household survey","1000 personas","961.096"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2017","Household survey","1000 personas","1172.832"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2018","Household survey","1000 personas","1201.996"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2019","Household survey","1000 personas","1130.434"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2015","Household survey","1000 personas","327.371"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2016","Household survey","1000 personas","289.272"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2017","Household survey","1000 personas","350.01"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2018","Household survey","1000 personas","328.886"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2019","Household survey","1000 personas","323.983"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2015","Household survey","1000 personas","469.34"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2016","Household survey","1000 personas","465.427"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2017","Household survey","1000 personas","574.728"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2018","Household survey","1000 personas","596.955"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2019","Household survey","1000 personas","549.496"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2015","Household survey","1000 personas","106.477"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2016","Household survey","1000 personas","111.698"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2017","Household survey","1000 personas","129.508"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2018","Household survey","1000 personas","145.173"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2019","Household survey","1000 personas","133.571"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 65+","Total","2015","Household survey","1000 personas","94.985"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 65+","Total","2016","Household survey","1000 personas","94.699"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 65+","Total","2017","Household survey","1000 personas","118.587"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 65+","Total","2018","Household survey","1000 personas","130.982"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 65+","Total","2019","Household survey","1000 personas","123.384"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2015","Household survey","1000 personas","890.836"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2016","Household survey","1000 personas","846.68"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2017","Household survey","1000 personas","1035.572"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2018","Household survey","1000 personas","1030.821"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2019","Household survey","1000 personas","1011.646"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2015","Household survey","1000 personas","301.926"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2016","Household survey","1000 personas","264.261"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2017","Household survey","1000 personas","324.192"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2018","Household survey","1000 personas","297.495"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2019","Household survey","1000 personas","301.934"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2015","Household survey","1000 personas","412.058"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2016","Household survey","1000 personas","404.779"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2017","Household survey","1000 personas","496.409"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2018","Household survey","1000 personas","503.645"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2019","Household survey","1000 personas","478.084"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2015","Household survey","1000 personas","90.958"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2016","Household survey","1000 personas","95.478"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2017","Household survey","1000 personas","115.055"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2018","Household survey","1000 personas","118.36"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2019","Household survey","1000 personas","120.204"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 65+","Male","2015","Household survey","1000 personas","85.894"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 65+","Male","2016","Household survey","1000 personas","82.162"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 65+","Male","2017","Household survey","1000 personas","99.917"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 65+","Male","2018","Household survey","1000 personas","111.323"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, 65+","Male","2019","Household survey","1000 personas","111.423"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2015","Household survey","1000 personas","107.338"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2016","Household survey","1000 personas","114.415"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2017","Household survey","1000 personas","137.26"
"Indicadores de empleo: Agricultura","Honduras","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2018","Household survey","1000 personas","171.175"
