"Ámbito","Área","Indicador","Sex","Año","Fuente","Unidad","Valor"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2015","Labour force survey","1000 personas","1046.94"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2016","Labour force survey","1000 personas","1121.68"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2017","Labour force survey","1000 personas","1162.43"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2018","Labour force survey","1000 personas","1189.39"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2019","Labour force survey","1000 personas","1206.61"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2015","Labour force survey","1000 personas","234.52"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2016","Labour force survey","1000 personas","238.08"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2017","Labour force survey","1000 personas","269.78"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2018","Labour force survey","1000 personas","294.74"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2019","Labour force survey","1000 personas","313.29"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 65+","Total","2015","Labour force survey","1000 personas","228.04"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 65+","Total","2016","Labour force survey","1000 personas","250.11"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 65+","Total","2017","Labour force survey","1000 personas","276.68"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 65+","Total","2018","Labour force survey","1000 personas","307.44"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 65+","Total","2019","Labour force survey","1000 personas","328.4"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2015","Labour force survey","1000 personas","1214.31"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2016","Labour force survey","1000 personas","1265.7"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2017","Labour force survey","1000 personas","1336.46"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2018","Labour force survey","1000 personas","1394.6"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2019","Labour force survey","1000 personas","1442.37"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2020","Labour force survey","1000 personas","1428.86"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2015","Labour force survey","1000 personas","247.6"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2016","Labour force survey","1000 personas","267.07"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2017","Labour force survey","1000 personas","293.5"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2018","Labour force survey","1000 personas","300.26"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2019","Labour force survey","1000 personas","321.74"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2015","Labour force survey","1000 personas","662.84"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2016","Labour force survey","1000 personas","693.93"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2017","Labour force survey","1000 personas","704.15"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2018","Labour force survey","1000 personas","716.81"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2019","Labour force survey","1000 personas","728.31"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2015","Labour force survey","1000 personas","153.22"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2016","Labour force survey","1000 personas","146.19"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2017","Labour force survey","1000 personas","164.24"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2018","Labour force survey","1000 personas","181.47"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2019","Labour force survey","1000 personas","190.21"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 65+","Male","2015","Labour force survey","1000 personas","150.64"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 65+","Male","2016","Labour force survey","1000 personas","158.5"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 65+","Male","2017","Labour force survey","1000 personas","174.57"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 65+","Male","2018","Labour force survey","1000 personas","196.07"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 65+","Male","2019","Labour force survey","1000 personas","202.1"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2015","Labour force survey","1000 personas","658.66"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2016","Labour force survey","1000 personas","750.13"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2017","Labour force survey","1000 personas","814.33"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2018","Labour force survey","1000 personas","847.43"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2019","Labour force survey","1000 personas","893.32"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2020","Labour force survey","1000 personas","817.53"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2015","Labour force survey","1000 personas","115.86"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2016","Labour force survey","1000 personas","138.88"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2017","Labour force survey","1000 personas","148.4"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2018","Labour force survey","1000 personas","150.21"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2019","Labour force survey","1000 personas","165.65"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2015","Labour force survey","1000 personas","384.1"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2016","Labour force survey","1000 personas","427.75"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2017","Labour force survey","1000 personas","458.28"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2018","Labour force survey","1000 personas","472.58"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2019","Labour force survey","1000 personas","478.3"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2015","Labour force survey","1000 personas","81.31"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2016","Labour force survey","1000 personas","91.88"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2017","Labour force survey","1000 personas","105.54"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2018","Labour force survey","1000 personas","113.27"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2019","Labour force survey","1000 personas","123.08"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 65+","Female","2015","Labour force survey","1000 personas","77.4"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 65+","Female","2016","Labour force survey","1000 personas","91.62"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 65+","Female","2017","Labour force survey","1000 personas","102.11"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 65+","Female","2018","Labour force survey","1000 personas","111.37"
"Indicadores de empleo: Agricultura","Ec","Employment in agriculture, forestry and fishing by age, 65+","Female","2019","Labour force survey","1000 personas","126.3"
"Indicadores de empleo: Agricultura","Gu","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2018","Labour force survey","1000 personas","39.92"
"Indicadores de empleo: Agricultura","Gu","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2018","Labour force survey","1000 personas","6.16"
"Indicadores de empleo: Agricultura","Gu","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2018","Labour force survey","1000 personas","25.14"
"Indicadores de empleo: Agricultura","Gu","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2018","Labour force survey","1000 personas","6.04"
"Indicadores de empleo: Agricultura","Gu","Employment in agriculture, forestry and fishing by age, 65+","Total","2018","Labour force survey","1000 personas","2.59"
"Indicadores de empleo: Agricultura","Gu","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2018","Labour force survey","1000 personas","31.66"
"Indicadores de empleo: Agricultura","Gu","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2018","Labour force survey","1000 personas","5.32"
"Indicadores de empleo: Agricultura","Gu","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2018","Labour force survey","1000 personas","19.66"
"Indicadores de empleo: Agricultura","Gu","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2018","Labour force survey","1000 personas","4.78"
"Indicadores de empleo: Agricultura","Gu","Employment in agriculture, forestry and fishing by age, 65+","Male","2018","Labour force survey","1000 personas","1.9"
"Indicadores de empleo: Agricultura","Gu","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2018","Labour force survey","1000 personas","8.26"
"Indicadores de empleo: Agricultura","Gu","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2018","Labour force survey","1000 personas","0.83"
"Indicadores de empleo: Agricultura","Gu","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2018","Labour force survey","1000 personas","5.48"
"Indicadores de empleo: Agricultura","Gu","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2018","Labour force survey","1000 personas","1.25"
"Indicadores de empleo: Agricultura","Gu","Employment in agriculture, forestry and fishing by age, 65+","Female","2018","Labour force survey","1000 personas","0.7"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2015","Household survey","1000 personas","640.94"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2016","Household survey","1000 personas","665.53"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2017","Household survey","1000 personas","649.71"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2018","Household survey","1000 personas","664.72"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2019","Household survey","1000 personas","633.49"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2020","Household survey","1000 personas","702.66"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2015","Household survey","1000 personas","124.94"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2016","Household survey","1000 personas","130.96"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2017","Household survey","1000 personas","116.62"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2018","Household survey","1000 personas","112.02"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2019","Household survey","1000 personas","106.03"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2020","Household survey","1000 personas","129.82"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2015","Household survey","1000 personas","327.77"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2016","Household survey","1000 personas","365.69"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2017","Household survey","1000 personas","351.14"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2018","Household survey","1000 personas","367.64"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2019","Household survey","1000 personas","342.9"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2020","Household survey","1000 personas","377.43"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2015","Household survey","1000 personas","109.92"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2016","Household survey","1000 personas","104.81"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2017","Household survey","1000 personas","107.01"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2018","Household survey","1000 personas","112.69"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2019","Household survey","1000 personas","108.1"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2020","Household survey","1000 personas","112.75"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 65+","Total","2015","Household survey","1000 personas","78.32"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 65+","Total","2016","Household survey","1000 personas","64.07"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 65+","Total","2017","Household survey","1000 personas","74.93"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 65+","Total","2018","Household survey","1000 personas","72.36"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 65+","Total","2019","Household survey","1000 personas","76.46"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 65+","Total","2020","Household survey","1000 personas","82.66"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2015","Household survey","1000 personas","448.48"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2016","Household survey","1000 personas","480.06"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2017","Household survey","1000 personas","453.46"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2018","Household survey","1000 personas","464.69"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2019","Household survey","1000 personas","451.14"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, total (15+)","Male","2020","Household survey","1000 personas","491.29"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2015","Household survey","1000 personas","103.64"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2016","Household survey","1000 personas","109.46"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2017","Household survey","1000 personas","94.67"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2018","Household survey","1000 personas","93.03"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2019","Household survey","1000 personas","88.11"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 15 to 24","Male","2020","Household survey","1000 personas","107.52"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2015","Household survey","1000 personas","219.12"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2016","Household survey","1000 personas","250.28"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2017","Household survey","1000 personas","232.44"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2018","Household survey","1000 personas","240.86"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2019","Household survey","1000 personas","231.8"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 25 to 54","Male","2020","Household survey","1000 personas","245.34"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2015","Household survey","1000 personas","71.74"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2016","Household survey","1000 personas","73.59"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2017","Household survey","1000 personas","72.57"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2018","Household survey","1000 personas","75.52"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2019","Household survey","1000 personas","72"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 55 to 64","Male","2020","Household survey","1000 personas","75.2"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 65+","Male","2015","Household survey","1000 personas","53.97"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 65+","Male","2016","Household survey","1000 personas","46.73"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 65+","Male","2017","Household survey","1000 personas","53.8"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 65+","Male","2018","Household survey","1000 personas","55.28"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 65+","Male","2019","Household survey","1000 personas","59.23"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 65+","Male","2020","Household survey","1000 personas","63.23"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2015","Household survey","1000 personas","192.47"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2016","Household survey","1000 personas","185.47"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2017","Household survey","1000 personas","196.24"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2018","Household survey","1000 personas","200.03"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2019","Household survey","1000 personas","182.35"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, total (15+)","Female","2020","Household survey","1000 personas","211.37"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2015","Household survey","1000 personas","21.3"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2016","Household survey","1000 personas","21.5"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2017","Household survey","1000 personas","21.95"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2018","Household survey","1000 personas","18.99"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2019","Household survey","1000 personas","17.92"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 15 to 24","Female","2020","Household survey","1000 personas","22.3"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2015","Household survey","1000 personas","108.64"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2016","Household survey","1000 personas","115.41"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2017","Household survey","1000 personas","118.71"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2018","Household survey","1000 personas","126.78"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2019","Household survey","1000 personas","111.1"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 25 to 54","Female","2020","Household survey","1000 personas","132.09"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2015","Household survey","1000 personas","38.18"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2016","Household survey","1000 personas","31.22"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2017","Household survey","1000 personas","34.44"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2018","Household survey","1000 personas","37.17"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2019","Household survey","1000 personas","36.1"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 55 to 64","Female","2020","Household survey","1000 personas","37.55"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 65+","Female","2015","Household survey","1000 personas","24.34"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 65+","Female","2016","Household survey","1000 personas","17.33"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 65+","Female","2017","Household survey","1000 personas","21.14"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 65+","Female","2018","Household survey","1000 personas","17.08"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 65+","Female","2019","Household survey","1000 personas","17.23"
"Indicadores de empleo: Agricultura","Pa","Employment in agriculture, forestry and fishing by age, 65+","Female","2020","Household survey","1000 personas","19.43"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2015","Household survey","1000 personas","4553.37"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2016","Household survey","1000 personas","4656.26"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2017","Household survey","1000 personas","4562.45"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2018","Household survey","1000 personas","4635.39"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2019","Household survey","1000 personas","4602.37"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, total (15+)","Total","2020","Household survey","1000 personas","5296.36"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2015","Household survey","1000 personas","967.23"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2016","Household survey","1000 personas","956.4"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2017","Household survey","1000 personas","888.25"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2018","Household survey","1000 personas","885.33"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2019","Household survey","1000 personas","888.04"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 15 to 24","Total","2020","Household survey","1000 personas","1105.56"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2015","Household survey","1000 personas","2549.61"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2016","Household survey","1000 personas","2621.3"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2017","Household survey","1000 personas","2573.91"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2018","Household survey","1000 personas","2635.17"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2019","Household survey","1000 personas","2583.36"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 25 to 54","Total","2020","Household survey","1000 personas","3037.96"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2015","Household survey","1000 personas","550.5"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2016","Household survey","1000 personas","586.33"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2017","Household survey","1000 personas","609.26"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2018","Household survey","1000 personas","599.24"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2019","Household survey","1000 personas","611.69"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 55 to 64","Total","2020","Household survey","1000 personas","601.84"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 65+","Total","2015","Household survey","1000 personas","486.02"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 65+","Total","2016","Household survey","1000 personas","492.24"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 65+","Total","2017","Household survey","1000 personas","491.03"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 65+","Total","2018","Household survey","1000 personas","515.65"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 65+","Total","2019","Household survey","1000 personas","519.28"
"Indicadores de empleo: Agricultura","Pe","Employment in agriculture, forestry and fishing by age, 65+","Total","2020","Household survey","1000 personas","551"
